,user_id,keywords_by_frequency,keywords_by_similarity
25514,아이같은제주반지,좋다 기장 입다,사다 생각 코디
25515,아이같은쿠바퍼,입다 좋다 편하다,입다 생각 쓰다
25516,아이게맞나,좋다 자다 입다,쓰다 생각 귀엽다
25517,아이고그마,좋다 예쁘다 여름,생각 코디 쓰다
25518,아이고조오타,좋다 피부 제품,코디 쓰다 생각
25519,아이궁궁,좋다 입다 자다,쓰다 귀엽다 생각
25520,아이나루이요,예쁘다 좋다 추천,생각 코디 쓰다
25521,아이더러워,좋다 입다 자다,좋다 생각 만족스럽다
25522,아이들림,배송 빠르다 만족하다,귀엽다 만족스럽다 쓰다
25523,아이디J,좋다 편하다 자다,쓰다 생각 좋다
25524,아이디어스1,좋다 예쁘다 자다,생각 사다 쓰다
25525,아이라잌민재,좋다 구매 입다,좋다 쓰다 귀엽다
25526,아이러브유벗아이헤이트유,좋다 예쁘다 시원하다,생각 코디 귀엽다
25527,아이로미,좋다 편하다 아주,만족스럽다 귀엽다 생각
25528,아이로봇,좋다 배송 원단,코디 귀엽다 생각
25529,아이린짱,좋다 최고 아주,쓰다 귀엽다 만족스럽다
25530,아이보리보리밥,좋다 입다 무난,코디 생각 쓰다
25531,아이보송,좋다 자다 사이즈,쓰다 코디 생각
25532,아이부끄러워,좋다 사이즈 생각,쓰다 생각 코디
25533,아이비완,좋다 구매 디자인,쓰다 코디 귀엽다
25534,아이빳,좋다 가격 입다,생각 코디 귀엽다
25535,아이션티비,좋다 예쁘다 아주,만족스럽다 생각 사다
25536,아이소이유,좋다 입다 자다,쓰다 생각 코디
25537,아이쇼핑중독,입다 베이직 좋다,입다 생각 쓰다
25538,아이스 커피,예쁘다 사다 마음,생각 코디 사다
25539,아이스ice,좋다 사다 생각,생각 사다 쓰다
25540,아이스~,입다 사이즈 좋다,생각 쓰다 귀엽다
25541,아이스까비,좋다 디자인 입다,코디 생각 쓰다
25542,아이스베어신,좋다 예쁘다 포인트,생각 만족스럽다 코디
25543,아이스불고기라떼,좋다 사다 예쁘다,생각 코디 사다
25544,아이스아메리카노96,입다 무난 사이즈,코디 쓰다 사다
25545,아이스초곳코,자다 좋다 입다,쓰다 사다 귀엽다
25546,아이스크림 유스크림,자다 좋다 만족하다,쓰다 코디 생각
25547,아이스크림먹구싶다,예쁘다 크다 사다,코디 생각 사다
25548,아이애애야,좋다 예쁘다 기장,코디 생각 살짝
25549,아이엠JHJ,좋다 자다 아주,쓰다 생각 코디
25550,아이엠J혁,좋다 예쁘다 재질,코디 생각 만족스럽다
25551,아이엠봉이맘,좋다 입다 편하다,생각 쓰다 귀엽다
25552,아이엠포가,좋다 최고 와이드,느낌 코디 쓰다
25553,아이오빈,좋다 자다 생각,생각 쓰다 귀엽다
25554,아이옹유,좋다 구매 만족하다,사다 만족스럽다 쓰다
25555,아이우에오아에,예쁘다 입다 따뜻하다,생각 예쁘다 코디
25556,아이유러버,자다 바지 좋다,코디 쓰다 생각
25557,아이유앤미,사이즈 입다 좋다,귀엽다 코디 생각
25558,아이유유유,좋다 사이즈 구입,생각 만족스럽다 코디
25559,아이유조조,좋다 색상 감다,코디 생각 사다
25560,아이유콘서트가,좋다 사다 입다,사다 쓰다 코디
25561,아이저,사이즈 자다 좋다,생각 쓰다 코디
25562,아이쪼아,좋다 입다 예쁘다,생각 코디 쓰다
25563,아이폰미니13,좋다 자다 입다,생각 쓰다 코디
25564,아이폰아이폰,예쁘다 자다 좋다,생각 쓰다 코디
25565,아이폴리,디자인 입다 적당하다,코디 쓰다 귀엽다
25566,아이플,자다 사다 입다,사다 귀엽다 생각
25567,아이화나,좋다 사다 입다,사다 귀엽다 생각
25568,아인생줘까따,좋다 입다 여름,코디 생각 쓰다
25569,아인수호,사이즈 좋다 입다,생각 코디 사다
25570,아임뉴,구매 좋다 입다,쓰다 코디 생각
25571,아임뉴비에요,좋다 가격 입다,생각 쓰다 코디
25572,아임루리,좋다 편하다 입다,만족스럽다 생각 귀엽다
25573,아임베터,입다 좋다 예쁘다,생각 코디 쓰다
25574,아임보경,좋다 입다 고민,쓰다 귀엽다 생각
25575,아임지민스틴,좋다 입다 재질,코디 생각 쓰다
25576,아임피키,좋다 자다 배송,쓰다 코디 귀엽다
25577,아임혀누,예쁘다 좋다 입다,생각 예쁘다 코디
25578,아임횽,예쁘다 컬러 좋다,생각 쓰다 코디
25579,아잇뵤,허리 사이즈 사다,코디 느낌 귀엽다
25580,아잉귀여워,크다 예쁘다 귀엽다,귀엽다 코디 느낌
25581,아잉뎅,좋다 사다 느낌,생각 코디 귀엽다
25582,아자나미비,좋다 구입 에도,구입 코디 괜찮다
25583,아자룰,구매 마음 좋다,생각 코디 쓰다
25584,아자아자오조오억,좋다 사다 입다,사다 생각 귀엽다
25585,아자자잉히,사이즈 좋다 입다,생각 귀엽다 만족스럽다
25586,아재임돠,저렴하다 괜찮다 구매,쓰다 괜찮다 코디
25587,아저씨떠돌이맞죠,재질 부드럽다 드리다,쓰다 생각 코디
25588,아졸려2,입다 좋다 제품,코디 생각 쓰다
25589,아주간지남,좋다 입다 사이즈,생각 사다 만족스럽다
25590,아주멋진내얼굴,예쁘다 사다 좋다,사다 코디 쓰다
25591,아주붉다,사이즈 기장 좋다,코디 느낌 쓰다
25592,아즈니섬바닐리빈,좋다 배송 구매,귀엽다 쓰다 생각
25593,아즈문,좋다 입다 자다,생각 사다 쓰다
25594,아지 스미스,좋다 찾다 사이즈,생각 코디 마음
25595,아지 토리,좋다 예쁘다 색상,코디 쓰다 생각
25596,아지z,좋다 자다 사다,쓰다 사다 무난
25597,아지노스,좋다 사다 싸다,쓰다 사다 코디
25598,아지님,좋다 입다 구매,생각 쓰다 사다
25599,아지러버,좋다 다니다 사용,쓰다 만족스럽다 생각
25600,아지조유잰,입다 좋다 자다,쓰다 생각 사다
25601,아직 패션 초보,좋다 입다 구매,쓰다 생각 코디
25602,아징아장,좋다 예쁘다 제품,코디 쓰다 생각
25603,아쪼옴,좋다 원단 가격,생각 쓰다 사다
25604,아차산정상,자주 아주 두께,생각 쓰다 코디
25605,아차산족제비,좋다 입다 색감,생각 귀엽다 사다
25606,아차차가스불,좋다 예쁘다 파다,코디 생각 사다
25607,아챠다으터,입다 좋다 다니다,생각 입다 쓰다
25608,아추워라아,좋다 입다 얇다,생각 코디 사다
25609,아침 봄바람,좋다 입다 구매,생각 코디 쓰다
25610,아침안개의 무녀,입다 좋다 편하다,생각 쓰다 코디
25611,아침에 일어나,자다 좋다 예쁘다,쓰다 생각 코디
25612,아침에눈뜨면,입다 생각 좋다,생각 코디 느낌
25613,아침이슬 풀내음,좋다 입다 소재,생각 코디 귀엽다
25614,아침천사,사이즈 입다 크다,생각 코디 귀엽다
25615,아침해쌀,좋다 입다 예쁘다,생각 코디 쓰다
25616,아침형브로,입다 구매 자다,생각 코디 쓰다
25617,아카넨,예쁘다 사다 입다,사다 코디 생각
25618,아카라러버,좋다 입다 사다,사다 생각 쓰다
25619,아카라카25,구매 좋다 디자인,만족스럽다 생각 쓰다
25620,아카아카아하나,좋다 느낌 입다,코디 생각 느낌
25621,아카키라챠,배송 좋다 싸다,쓰다 만족스럽다 귀엽다
25622,아카파,예쁘다 자다 색상,쓰다 무난 코디
25623,아캌커텅ㅋㅇㅇ,좋다 자다 재질,사다 쓰다 귀엽다
25624,아코,좋다 사이즈 배송,귀엽다 생각 쓰다
25625,아쿠당,편하다 배송 입다,생각 괜찮다 귀엽다
25626,아쿠아맨ㅋ,좋다 구입 입다,코디 귀엽다 사다
25627,아쿠타베,입다 만족하다 색감,코디 생각 만족스럽다
25628,아크로매틱,구매 예쁘다 자다,쓰다 코디 생각
25629,아크브라이트,좋다 자다 디자인,코디 느낌 생각
25630,아크아크,배송 빠르다 좋다,귀엽다 쓰다 만족스럽다
25631,아키도하루,빠르다 배송 감사하다,귀엽다 쓰다 만족스럽다
25632,아키요,좋다 입다 가격,코디 생각 쓰다
25633,아키지,좋다 괜찮다 가격,괜찮다 생각 사다
25634,아타카파사타,좋다 예쁘다 재질,생각 코디 쓰다
25635,아톰6919,입다 생각 좋다,생각 코디 쓰다
25636,아트23,좋다 구매 만족하다,코디 생각 사다
25637,아트아티,좋다 입다 편하다,생각 만족스럽다 쓰다
25638,아트엘리펀트,좋다 입다 느낌,생각 사다 귀엽다
25639,아트콘,좋다 자다 주문,쓰다 코디 귀엽다
25640,아틀레티코 최,좋다 사다 자다,사다 쓰다 귀엽다
25641,아티스트피카츄,좋다 예쁘다 입다,귀엽다 생각 만족스럽다
25642,아틸라,만족하다 좋다 성비,만족하다 좋다 만족스럽다
25643,아파빌,사이즈 좋다 적당하다,코디 귀엽다 생각
25644,아파쵸,좋다 구매 입다,쓰다 귀엽다 사다
25645,아폴로1,좋다 자다 구매,사다 쓰다 귀엽다
25646,아프니깐청춘,좋다 가격 구매,만족스럽다 사다 쓰다
25647,아프리카북극곰,좋다 생각 입다,생각 코디 쓰다
25648,아하 조경철,귀엽다 구입 크다,귀엽다 만족스럽다 코디
25649,아행흥,자다 맞다 입다,쓰다 생각 귀엽다
25650,아홉가지맛,좋다 구입 편하다,쓰다 생각 코디
25651,아홍아홍해,좋다 마음 사다,사다 마음 코디
25652,아횬대장,좋다 예쁘다 사다,사다 귀엽다 만족스럽다
25653,아횽,입다 예쁘다 자다,귀엽다 쓰다 코디
25654,아후레구리,좋다 구매 입다,쓰다 귀엽다 생각
25655,아흐으응,좋다 얇다 입다,사다 코디 생각
25656,아흐흠,입다 좋다 재질,생각 만족스럽다 귀엽다
25657,아흔살불테리어,좋다 입다 생각,생각 코디 쓰다
25658,악깡인진,좋다 기다 사이즈,귀엽다 생각 기다
25659,악녀사냥꾼,좋다 구입 입다,쓰다 코디 귀엽다
25660,악당이다,좋다 감사하다 빠르다,귀엽다 생각 만족스럽다
25661,악둘컷,좋다 자다 생각,생각 코디 쓰다
25662,악마토깽,좋다 사이즈 살짝,코디 생각 쓰다
25663,악명이,색감 좋다 사이즈,귀엽다 만족스럽다 쓰다
25664,악어떼94,좋다 느낌 가격,생각 코디 느낌
25665,악잉,좋다 자다 마음,생각 코디 마음
25666,악죽,예쁘다 입다 좋다,코디 생각 쓰다
25667,악착2,좋다 입다 사이즈,생각 코디 귀엽다
25668,악킨,좋다 입다 예쁘다,코디 쓰다 생각
25669,악화,좋다 예쁘다 입다,코디 생각 귀엽다
25670,안 먹는 사람,입다 좋다 얇다,생각 코디 쓰다
25671,안 바빠요,좋다 자다 사다,코디 사다 쓰다
25672,안 소연,좋다 자다 입다,생각 쓰다 코디
25673,안8,좋다 탄탄하다 입다,생각 귀엽다 쓰다
25674,안ㄴ녕하ㅏ,좋다 예쁘다 자다,쓰다 귀엽다 생각
25675,안가르쳐줌,입다 좋다 크다,생각 코디 귀엽다
25676,안경min,저렴하다 구매 좋다,구매 쓰다 만족스럽다
25677,안경단발,좋다 입다 구매,생각 코디 사다
25678,안광윤,예쁘다 좋다 가격,생각 쓰다 코디
25679,안구42,좋다 물건 배송,좋다 귀엽다 만족스럽다
25680,안구지,좋다 배송 빠르다,귀엽다 쓰다 만족스럽다
25681,안궁,좋다 입다 느낌,생각 코디 느낌
25682,안귀여운쥉,좋다 입다 사다,사다 귀엽다 생각
25683,안규나,좋다 자다 편하다,생각 쓰다 코디
25684,안그랭효,좋다 착용 재질,쓰다 만족스럽다 생각
25685,안꾸르,좋다 입다 구매,코디 귀엽다 사다
25686,안낄라,입다 색감 사이즈,생각 쓰다 코디
25687,안나수이님,좋다 입다 사이즈,생각 쓰다 귀엽다
25688,안내문진거임,예쁘다 좋다 색감,코디 예쁘다 생각
25689,안내문진고가위바위보,좋다 입다 적당하다,쓰다 코디 생각
25690,안냐루나는해디,사다 입다 예쁘다,사다 귀엽다 생각
25691,안넝잉,좋다 입다 구매,생각 사다 쓰다
25692,안년하세오,예쁘다 좋다 자다,생각 예쁘다 코디
25693,안녕 형우야,예쁘다 입다 자다,생각 예쁘다 쓰다
25694,"안녕,낯선사람",구매 좋다 마음,코디 쓰다 생각
25695,안녕._.,입다 편하다 좋다,생각 쓰다 코디
25696,안녕김씨,좋다 입다 편하다,좋다 생각 귀엽다
25697,안녕나야~,좋다 입다 편하다,생각 쓰다 귀엽다
25698,안녕난아콩,예쁘다 사다 좋다,사다 쓰다 만족스럽다
25699,안녕난지구,좋다 입다 구매,코디 쓰다 생각
25700,안녕날소개하5,좋다 자다 마음,쓰다 사다 귀엽다
25701,안녕누나,좋다 가격 사이즈,쓰다 생각 코디
25702,안녕덕쭈방,구매 예쁘다 길이,코디 쓰다 생각
25703,안녕민씨,좋다 사다 자다,쓰다 코디 사다
25704,안녕쀼큐,자다 좋다 디자인,생각 귀엽다 쓰다
25705,안녕시리야,좋다 구매 감사하다,사다 만족스럽다 쓰다
25706,안녕안녕안녀엉,좋다 사이즈 적당하다,사다 쓰다 생각
25707,안녕안녕안녕하십니까,좋다 예쁘다 귀엽다,귀엽다 생각 쓰다
25708,안녕여름,좋다 예쁘다 색상,생각 코디 사다
25709,안녕요러분,예쁘다 입다 좋다,생각 예쁘다 귀엽다
25710,안녕용규야,좋다 입다 편하다,좋다 생각 사다
25711,안녕은영어로헬로,좋다 입다 가격,사다 생각 만족스럽다
25712,안녕자두ya,좋다 사이즈 사다,쓰다 생각 코디
25713,안녕자두냐,입다 예쁘다 좋다,생각 귀엽다 코디
25714,안녕쟈기,좋다 예쁘다 입다,귀엽다 생각 코디
25715,안녕쟈씨,좋다 입다 사이즈,쓰다 생각 코디
25716,안녕준성아,좋다 가격 예쁘다,귀엽다 만족스럽다 쓰다
25717,안녕진짜,좋다 사다 예쁘다,사다 생각 귀엽다
25718,안녕하새우만두,예쁘다 좋다 입다,생각 코디 귀엽다
25719,안녕하서염,구매 좋다 믿다,생각 코디 쓰다
25720,안녕하세55,좋다 편하다 입다,만족스럽다 쓰다 생각
25721,안녕하세요120,예쁘다 생각 좋다,생각 쓰다 만족스럽다
25722,안녕하세요181818,좋다 편하다 입다,생각 편하다 쓰다
25723,안녕하세요ㅋㅋㅋ,좋다 입다 사다,생각 사다 쓰다
25724,안녕하세요리뷰요정입니다,예쁘다 사다 좋다,사다 코디 생각
25725,안녕하세요바나나,좋다 편하다 재질,생각 코디 쓰다
25726,안녕하세요오오오오오오,좋다 자다 생각,생각 쓰다 귀엽다
25727,안녕하세용가리치킨더조이,예쁘다 좋다 자다,생각 사다 쓰다
25728,안녕하세용용용용용,만족스럽다 생각 입다,만족스럽다 생각 코디
25729,안녕하셉요,좋다 마음 사다,생각 사다 마음
25730,안녕하슈102,좋다 예쁘다 편하다,생각 코디 만족스럽다
25731,안녕하시렵니카,좋다 입다 예쁘다,생각 쓰다 사다
25732,안녕하신가ㅏ,좋다 무조건 구매,사다 무난 생각
25733,안녕하십니까다들,좋다 입다 사다,사다 코디 쓰다
25734,안녕하십살법,좋다 입다 무난,생각 쓰다 코디
25735,안녕하이니하오,좋다 구매 감사하다,쓰다 생각 코디
25736,안녕학세요,좋다 자다 입다,생각 쓰다 코디
25737,안농안옹,자다 사다 싸다,사다 쓰다 코디
25738,안뇽안녕하세요,좋다 자다 구매,쓰다 생각 귀엽다
25739,안뇽안뇽안뇽안뇽안,좋다 입다 자다,생각 귀엽다 쓰다
25740,안뇽웅앙,좋다 예쁘다 배송,쓰다 귀엽다 생각
25741,안뇽하세으,예쁘다 좋다 생각,예쁘다 생각 코디
25742,안뇽합쇼,좋다 만족하다 구매,만족스럽다 사다 만족하다
25743,안느☆,좋다 입다 자다,생각 쓰다 귀엽다
25744,안니옹하세용,예쁘다 입다 좋다,생각 코디 귀엽다
25745,안단1,좋다 무난 색감,생각 쓰다 사다
25746,안동김ㅆ ㅣ,좋다 오버 입다,생각 코디 만족스럽다
25747,안동시옥동,좋다 입다 자다,생각 쓰다 사다
25748,안되궁연,좋다 입다 적당하다,생각 코디 귀엽다
25749,안두롱,입다 좋다 사이즈,생각 귀엽다 코디
25750,안드레용,좋다 입다 만족하다,생각 코디 귀엽다
25751,안드레이봉,좋다 입다 사이즈,코디 생각 쓰다
25752,안디아모폴리짜,좋다 배송 사다,사다 쓰다 귀엽다
